,t,n_start,n_end,weight,active
16481,t8241,n195,n8242,0,1
16482,t8241,n2468,n8242,0,1
16483,t8242,n98,n8243,0,1
16484,t8242,n170,n8243,0,1
16485,t8243,n3806,n8244,0,1
16486,t8243,n570,n8244,0,1
16487,t8244,n7813,n8245,0,1
16488,t8244,n3,n8245,0,1
16489,t8245,n8027,n8246,0,1
16490,t8245,n3524,n8246,0,1
16491,t8246,n8,n8247,0,1
16492,t8246,n2816,n8247,0,1
16493,t8247,n515,n8248,0,1
16494,t8247,n126,n8248,0,1
16495,t8248,n2510,n8249,0,1
16496,t8248,n8107,n8249,0,1
16497,t8249,n7,n8250,0,1
16498,t8249,n123,n8250,0,1
16499,t8250,n2223,n8251,0,1
16500,t8250,n2317,n8251,0,1
16501,t8251,n1660,n8252,0,1
16502,t8251,n8132,n8252,0,1
16503,t8252,n1772,n8253,0,1
16504,t8252,n390,n8253,0,1
16505,t8253,n2273,n8254,0,1
16506,t8253,n1693,n8254,0,1
16507,t8254,n613,n8255,0,1
16508,t8254,n4194,n8255,0,1
16509,t8255,n7133,n8256,0,1
16510,t8255,n357,n8256,0,1
16511,t8256,n6222,n8257,0,1
16512,t8256,n7,n8257,0,1
16513,t8257,n4014,n8258,0,1
16514,t8257,n954,n8258,0,1
16515,t8258,n3577,n8259,0,1
16516,t8258,n1749,n8259,0,1
16517,t8259,n1156,n8260,0,1
16518,t8259,n1124,n8260,0,1
16519,t8260,n2979,n8261,0,1
16520,t8260,n2451,n8261,0,1
16521,t8261,n3,n8262,0,1
16522,t8261,n6279,n8262,0,1
16523,t8262,n46,n8263,0,1
16524,t8262,n6132,n8263,0,1
16525,t8263,n3,n8264,0,1
16526,t8263,n2674,n8264,0,1
16527,t8264,n8115,n8265,0,1
16528,t8264,n7939,n8265,0,1
16529,t8265,n7226,n8266,0,1
16530,t8265,n398,n8266,0,1
16531,t8266,n43,n8267,0,1
16532,t8266,n27,n8267,0,1
16533,t8267,n2012,n8268,0,1
16534,t8267,n771,n8268,0,1
16535,t8268,n2,n8269,0,1
16536,t8268,n1742,n8269,0,1
16537,t8269,n381,n8270,0,1
16538,t8269,n83,n8270,0,1
16539,t8270,n866,n8271,0,1
16540,t8270,n261,n8271,0,1
16541,t8271,n110,n8272,0,1
16542,t8271,n7,n8272,0,1
16543,t8272,n250,n8273,0,1
16544,t8272,n46,n8273,0,1
16545,t8273,n43,n8274,0,1
16546,t8273,n59,n8274,0,1
16547,t8274,n2502,n8275,0,1
16548,t8274,n900,n8275,0,1
16549,t8275,n5737,n8276,0,1
16550,t8275,n7,n8276,0,1
16551,t8276,n373,n8277,0,1
16552,t8276,n1076,n8277,0,1
16553,t8277,n6593,n8278,0,1
16554,t8277,n345,n8278,0,1
16555,t8278,n13,n8279,0,1
16556,t8278,n43,n8279,0,1
16557,t8279,n51,n8280,0,1
16558,t8279,n1094,n8280,0,1
16559,t8280,n3,n8281,0,1
16560,t8280,n3042,n8281,0,1
16561,t8281,n3,n8282,0,1
16562,t8281,n4145,n8282,0,1
16563,t8282,n2693,n8283,0,1
16564,t8282,n9,n8283,0,1
16565,t8283,n6347,n8284,0,1
16566,t8283,n5359,n8284,0,1
16567,t8284,n1179,n8285,0,1
16568,t8284,n110,n8285,0,1
16569,t8285,n4199,n8286,0,1
16570,t8285,n3,n8286,0,1
16571,t8286,n345,n8287,0,1
16572,t8286,n2013,n8287,0,1
16573,t8287,n371,n8288,0,1
16574,t8287,n2719,n8288,0,1
16575,t8288,n3052,n8289,0,1
16576,t8288,n2430,n8289,0,1
16577,t8289,n51,n8290,0,1
16578,t8289,n1874,n8290,0,1
16579,t8290,n5665,n8291,0,1
16580,t8290,n4534,n8291,0,1
16581,t8291,n4598,n8292,0,1
16582,t8291,n7754,n8292,0,1
16583,t8292,n6280,n8293,0,1
16584,t8292,n3181,n8293,0,1
16585,t8293,n59,n8294,0,1
16586,t8293,n2102,n8294,0,1
16587,t8294,n278,n8295,0,1
16588,t8294,n7611,n8295,0,1
16589,t8295,n275,n8296,0,1
16590,t8295,n408,n8296,0,1
16591,t8296,n1571,n8297,0,1
16592,t8296,n69,n8297,0,1
16593,t8297,n1853,n8298,0,1
16594,t8297,n200,n8298,0,1
16595,t8298,n6850,n8299,0,1
16596,t8298,n48,n8299,0,1
16597,t8299,n1642,n8300,0,1
16598,t8299,n7446,n8300,0,1
16599,t8300,n544,n8301,0,1
16600,t8300,n1645,n8301,0,1
16601,t8301,n4342,n8302,0,1
16602,t8301,n1749,n8302,0,1
16603,t8302,n39,n8303,0,1
16604,t8302,n5638,n8303,0,1
16605,t8303,n5514,n8304,0,1
16606,t8303,n57,n8304,0,1
16607,t8304,n96,n8305,0,1
16608,t8304,n57,n8305,0,1
16609,t8305,n1766,n8306,0,1
16610,t8305,n20,n8306,0,1
16611,t8306,n209,n8307,0,1
16612,t8306,n337,n8307,0,1
16613,t8307,n87,n8308,0,1
16614,t8307,n3981,n8308,0,1
16615,t8308,n6898,n8309,0,1
16616,t8308,n2044,n8309,0,1
16617,t8309,n292,n8310,0,1
16618,t8309,n1415,n8310,0,1
16619,t8310,n762,n8311,0,1
16620,t8310,n1030,n8311,0,1
16621,t8311,n3439,n8312,0,1
16622,t8311,n1920,n8312,0,1
16623,t8312,n39,n8313,0,1
16624,t8312,n1673,n8313,0,1
16625,t8313,n7,n8314,0,1
16626,t8313,n2228,n8314,0,1
16627,t8314,n6668,n8315,0,1
16628,t8314,n1140,n8315,0,1
16629,t8315,n2309,n8316,0,1
16630,t8315,n8,n8316,0,1
16631,t8316,n437,n8317,0,1
16632,t8316,n7632,n8317,0,1
16633,t8317,n35,n8318,0,1
16634,t8317,n197,n8318,0,1
16635,t8318,n30,n8319,0,1
16636,t8318,n7,n8319,0,1
16637,t8319,n7,n8320,0,1
16638,t8319,n3064,n8320,0,1
16639,t8320,n3139,n8321,0,1
16640,t8320,n1812,n8321,0,1
16641,t8321,n5839,n8322,0,1
16642,t8321,n1119,n8322,0,1
16643,t8322,n7233,n8323,0,1
16644,t8322,n35,n8323,0,1
16645,t8323,n1023,n8324,0,1
16646,t8323,n853,n8324,0,1
16647,t8324,n3841,n8325,0,1
16648,t8324,n895,n8325,0,1
16649,t8325,n2716,n8326,0,1
16650,t8325,n69,n8326,0,1
16651,t8326,n361,n8327,0,1
16652,t8326,n97,n8327,0,1
16653,t8327,n3448,n8328,0,1
16654,t8327,n4342,n8328,0,1
16655,t8328,n6154,n8329,0,1
16656,t8328,n5611,n8329,0,1
16657,t8329,n1089,n8330,0,1
16658,t8329,n1124,n8330,0,1
16659,t8330,n173,n8331,0,1
16660,t8330,n4104,n8331,0,1
16661,t8331,n2174,n8332,0,1
16662,t8331,n74,n8332,0,1
16663,t8332,n2876,n8333,0,1
16664,t8332,n2783,n8333,0,1
16665,t8333,n3265,n8334,0,1
16666,t8333,n730,n8334,0,1
16667,t8334,n6790,n8335,0,1
16668,t8334,n1213,n8335,0,1
16669,t8335,n2225,n8336,0,1
16670,t8335,n1561,n8336,0,1
16671,t8336,n2037,n8337,0,1
16672,t8336,n39,n8337,0,1
16673,t8337,n206,n8338,0,1
16674,t8337,n5124,n8338,0,1
16675,t8338,n4582,n8339,0,1
16676,t8338,n2050,n8339,0,1
16677,t8339,n115,n8340,0,1
16678,t8339,n238,n8340,0,1
16679,t8340,n59,n8341,0,1
16680,t8340,n1830,n8341,0,1
16681,t8341,n7086,n8342,0,1
16682,t8341,n18,n8342,0,1
16683,t8342,n8024,n8343,0,1
16684,t8342,n1150,n8343,0,1
16685,t8343,n845,n8344,0,1
16686,t8343,n2891,n8344,0,1
16687,t8344,n5093,n8345,0,1
16688,t8344,n1063,n8345,0,1
16689,t8345,n1442,n8346,0,1
16690,t8345,n958,n8346,0,1
16691,t8346,n866,n8347,0,1
16692,t8346,n2309,n8347,0,1
16693,t8347,n62,n8348,0,1
16694,t8347,n2985,n8348,0,1
16695,t8348,n82,n8349,0,1
16696,t8348,n2453,n8349,0,1
16697,t8349,n1410,n8350,0,1
16698,t8349,n3,n8350,0,1
16699,t8350,n5971,n8351,0,1
16700,t8350,n20,n8351,0,1
16701,t8351,n74,n8352,0,1
16702,t8351,n3799,n8352,0,1
16703,t8352,n8,n8353,0,1
16704,t8352,n7000,n8353,0,1
16705,t8353,n6539,n8354,0,1
16706,t8353,n769,n8354,0,1
16707,t8354,n1643,n8355,0,1
16708,t8354,n2621,n8355,0,1
16709,t8355,n7,n8356,0,1
16710,t8355,n6390,n8356,0,1
16711,t8356,n11,n8357,0,1
16712,t8356,n6280,n8357,0,1
16713,t8357,n1058,n8358,0,1
16714,t8357,n6135,n8358,0,1
16715,t8358,n588,n8359,0,1
16716,t8358,n7004,n8359,0,1
16717,t8359,n3333,n8360,0,1
16718,t8359,n4422,n8360,0,1
16719,t8360,n135,n8361,0,1
16720,t8360,n265,n8361,0,1
16721,t8361,n111,n8362,0,1
16722,t8361,n1805,n8362,0,1
16723,t8362,n1274,n8363,0,1
16724,t8362,n1916,n8363,0,1
16725,t8363,n8326,n8364,0,1
16726,t8363,n1210,n8364,0,1
16727,t8364,n2,n8365,0,1
16728,t8364,n311,n8365,0,1
16729,t8365,n3179,n8366,0,1
16730,t8365,n1901,n8366,0,1
16731,t8366,n31,n8367,0,1
16732,t8366,n46,n8367,0,1
16733,t8367,n6999,n8368,0,1
16734,t8367,n742,n8368,0,1
16735,t8368,n525,n8369,0,1
16736,t8368,n729,n8369,0,1
16737,t8369,n135,n8370,0,1
16738,t8369,n6748,n8370,0,1
16739,t8370,n315,n8371,0,1
16740,t8370,n938,n8371,0,1
16741,t8371,n2327,n8372,0,1
16742,t8371,n176,n8372,0,1
16743,t8372,n3958,n8373,0,1
16744,t8372,n7058,n8373,0,1
16745,t8373,n20,n8374,0,1
16746,t8373,n7766,n8374,0,1
16747,t8374,n530,n8375,0,1
16748,t8374,n5686,n8375,0,1
16749,t8375,n57,n8376,0,1
16750,t8375,n175,n8376,0,1
16751,t8376,n206,n8377,0,1
16752,t8376,n448,n8377,0,1
16753,t8377,n3,n8378,0,1
16754,t8377,n258,n8378,0,1
16755,t8378,n3364,n8379,0,1
16756,t8378,n1029,n8379,0,1
16757,t8379,n3865,n8380,0,1
16758,t8379,n2285,n8380,0,1
16759,t8380,n6153,n8381,0,1
16760,t8380,n3005,n8381,0,1
16761,t8381,n6166,n8382,0,1
16762,t8381,n2535,n8382,0,1
16763,t8382,n16,n8383,0,1
16764,t8382,n633,n8383,0,1
16765,t8383,n1150,n8384,0,1
16766,t8383,n2,n8384,0,1
16767,t8384,n7234,n8385,0,1
16768,t8384,n5749,n8385,0,1
16769,t8385,n1064,n8386,0,1
16770,t8385,n83,n8386,0,1
16771,t8386,n1297,n8387,0,1
16772,t8386,n3377,n8387,0,1
16773,t8387,n9,n8388,0,1
16774,t8387,n43,n8388,0,1
16775,t8388,n5140,n8389,0,1
16776,t8388,n176,n8389,0,1
16777,t8389,n476,n8390,0,1
16778,t8389,n7798,n8390,0,1
16779,t8390,n3897,n8391,0,1
16780,t8390,n2733,n8391,0,1
16781,t8391,n3966,n8392,0,1
16782,t8391,n911,n8392,0,1
16783,t8392,n7,n8393,0,1
16784,t8392,n18,n8393,0,1
16785,t8393,n644,n8394,0,1
16786,t8393,n25,n8394,0,1
16787,t8394,n7961,n8395,0,1
16788,t8394,n15,n8395,0,1
16789,t8395,n1695,n8396,0,1
16790,t8395,n215,n8396,0,1
16791,t8396,n166,n8397,0,1
16792,t8396,n3,n8397,0,1
16793,t8397,n434,n8398,0,1
16794,t8397,n8294,n8398,0,1
16795,t8398,n218,n8399,0,1
16796,t8398,n215,n8399,0,1
16797,t8399,n2327,n8400,0,1
16798,t8399,n5594,n8400,0,1
16799,t8400,n2118,n8401,0,1
16800,t8400,n1169,n8401,0,1
16801,t8401,n5459,n8402,0,1
16802,t8401,n2371,n8402,0,1
16803,t8402,n69,n8403,0,1
16804,t8402,n2045,n8403,0,1
16805,t8403,n3576,n8404,0,1
16806,t8403,n7,n8404,0,1
16807,t8404,n4618,n8405,0,1
16808,t8404,n6810,n8405,0,1
16809,t8405,n3385,n8406,0,1
16810,t8405,n364,n8406,0,1
16811,t8406,n4984,n8407,0,1
16812,t8406,n18,n8407,0,1
16813,t8407,n110,n8408,0,1
16814,t8407,n6916,n8408,0,1
16815,t8408,n2306,n8409,0,1
16816,t8408,n930,n8409,0,1
16817,t8409,n1944,n8410,0,1
16818,t8409,n3029,n8410,0,1
16819,t8410,n1060,n8411,0,1
16820,t8410,n2294,n8411,0,1
16821,t8411,n1544,n8412,0,1
16822,t8411,n6634,n8412,0,1
16823,t8412,n15,n8413,0,1
16824,t8412,n261,n8413,0,1
16825,t8413,n1461,n8414,0,1
16826,t8413,n4522,n8414,0,1
16827,t8414,n6141,n8415,0,1
16828,t8414,n2,n8415,0,1
16829,t8415,n5334,n8416,0,1
16830,t8415,n5564,n8416,0,1
16831,t8416,n20,n8417,0,1
16832,t8416,n1328,n8417,0,1
16833,t8417,n5430,n8418,0,1
16834,t8417,n969,n8418,0,1
16835,t8418,n1848,n8419,0,1
16836,t8418,n3122,n8419,0,1
16837,t8419,n411,n8420,0,1
16838,t8419,n2,n8420,0,1
16839,t8420,n8037,n8421,0,1
16840,t8420,n6033,n8421,0,1
16841,t8421,n2834,n8422,0,1
16842,t8421,n2402,n8422,0,1
16843,t8422,n2664,n8423,0,1
16844,t8422,n463,n8423,0,1
16845,t8423,n20,n8424,0,1
16846,t8423,n3750,n8424,0,1
16847,t8424,n1709,n8425,0,1
16848,t8424,n2988,n8425,0,1
16849,t8425,n1763,n8426,0,1
16850,t8425,n2929,n8426,0,1
16851,t8426,n170,n8427,0,1
16852,t8426,n54,n8427,0,1
16853,t8427,n461,n8428,0,1
16854,t8427,n7,n8428,0,1
16855,t8428,n6326,n8429,0,1
16856,t8428,n1101,n8429,0,1
16857,t8429,n2512,n8430,0,1
16858,t8429,n8,n8430,0,1
16859,t8430,n35,n8431,0,1
16860,t8430,n5572,n8431,0,1
16861,t8431,n1316,n8432,0,1
16862,t8431,n7961,n8432,0,1
16863,t8432,n4256,n8433,0,1
16864,t8432,n2703,n8433,0,1
16865,t8433,n59,n8434,0,1
16866,t8433,n35,n8434,0,1
16867,t8434,n2869,n8435,0,1
16868,t8434,n39,n8435,0,1
16869,t8435,n1539,n8436,0,1
16870,t8435,n2357,n8436,0,1
16871,t8436,n6741,n8437,0,1
16872,t8436,n5334,n8437,0,1
16873,t8437,n516,n8438,0,1
16874,t8437,n364,n8438,0,1
16875,t8438,n634,n8439,0,1
16876,t8438,n2,n8439,0,1
16877,t8439,n6626,n8440,0,1
16878,t8439,n3049,n8440,0,1
16879,t8440,n35,n8441,0,1
16880,t8440,n5826,n8441,0,1
16881,t8441,n1060,n8442,0,1
16882,t8441,n1481,n8442,0,1
16883,t8442,n170,n8443,0,1
16884,t8442,n4165,n8443,0,1
16885,t8443,n46,n8444,0,1
16886,t8443,n2803,n8444,0,1
16887,t8444,n4024,n8445,0,1
16888,t8444,n1436,n8445,0,1
16889,t8445,n2,n8446,0,1
16890,t8445,n2326,n8446,0,1
16891,t8446,n6679,n8447,0,1
16892,t8446,n5111,n8447,0,1
16893,t8447,n8325,n8448,0,1
16894,t8447,n5669,n8448,0,1
16895,t8448,n2932,n8449,0,1
16896,t8448,n5113,n8449,0,1
16897,t8449,n565,n8450,0,1
16898,t8449,n8088,n8450,0,1
16899,t8450,n110,n8451,0,1
16900,t8450,n7464,n8451,0,1
16901,t8451,n5607,n8452,0,1
16902,t8451,n1492,n8452,0,1
16903,t8452,n5560,n8453,0,1
16904,t8452,n1541,n8453,0,1
16905,t8453,n856,n8454,0,1
16906,t8453,n3911,n8454,0,1
16907,t8454,n3,n8455,0,1
16908,t8454,n1436,n8455,0,1
16909,t8455,n648,n8456,0,1
16910,t8455,n709,n8456,0,1
16911,t8456,n6365,n8457,0,1
16912,t8456,n5706,n8457,0,1
16913,t8457,n598,n8458,0,1
16914,t8457,n46,n8458,0,1
16915,t8458,n5059,n8459,0,1
16916,t8458,n396,n8459,0,1
16917,t8459,n181,n8460,0,1
16918,t8459,n35,n8460,0,1
16919,t8460,n7586,n8461,0,1
16920,t8460,n180,n8461,0,1
16921,t8461,n2,n8462,0,1
16922,t8461,n4050,n8462,0,1
16923,t8462,n87,n8463,0,1
16924,t8462,n3049,n8463,0,1
16925,t8463,n35,n8464,0,1
16926,t8463,n582,n8464,0,1
16927,t8464,n70,n8465,0,1
16928,t8464,n4391,n8465,0,1
16929,t8465,n5956,n8466,0,1
16930,t8465,n225,n8466,0,1
16931,t8466,n2037,n8467,0,1
16932,t8466,n3740,n8467,0,1
16933,t8467,n1612,n8468,0,1
16934,t8467,n308,n8468,0,1
16935,t8468,n228,n8469,0,1
16936,t8468,n3976,n8469,0,1
16937,t8469,n1958,n8470,0,1
16938,t8469,n2031,n8470,0,1
16939,t8470,n35,n8471,0,1
16940,t8470,n4534,n8471,0,1
16941,t8471,n119,n8472,0,1
16942,t8471,n5061,n8472,0,1
16943,t8472,n1219,n8473,0,1
16944,t8472,n567,n8473,0,1
16945,t8473,n1585,n8474,0,1
16946,t8473,n7,n8474,0,1
16947,t8474,n1766,n8475,0,1
16948,t8474,n1035,n8475,0,1
16949,t8475,n1080,n8476,0,1
16950,t8475,n398,n8476,0,1
16951,t8476,n3578,n8477,0,1
16952,t8476,n4557,n8477,0,1
16953,t8477,n121,n8478,0,1
16954,t8477,n3,n8478,0,1
16955,t8478,n4647,n8479,0,1
16956,t8478,n2364,n8479,0,1
16957,t8479,n4317,n8480,0,1
16958,t8479,n6824,n8480,0,1
16959,t8480,n3523,n8481,0,1
16960,t8480,n83,n8481,0,1
16961,t8481,n27,n8482,0,1
16962,t8481,n437,n8482,0,1
16963,t8482,n3515,n8483,0,1
16964,t8482,n5851,n8483,0,1
16965,t8483,n35,n8484,0,1
16966,t8483,n449,n8484,0,1
16967,t8484,n3,n8485,0,1
16968,t8484,n1953,n8485,0,1
16969,t8485,n584,n8486,0,1
16970,t8485,n6040,n8486,0,1
16971,t8486,n3994,n8487,0,1
16972,t8486,n170,n8487,0,1
16973,t8487,n20,n8488,0,1
16974,t8487,n7624,n8488,0,1
16975,t8488,n364,n8489,0,1
16976,t8488,n7205,n8489,0,1
16977,t8489,n541,n8490,0,1
16978,t8489,n4740,n8490,0,1
16979,t8490,n507,n8491,0,1
16980,t8490,n3848,n8491,0,1
16981,t8491,n46,n8492,0,1
16982,t8491,n7302,n8492,0,1
16983,t8492,n3,n8493,0,1
16984,t8492,n29,n8493,0,1
16985,t8493,n4402,n8494,0,1
16986,t8493,n1310,n8494,0,1
16987,t8494,n1116,n8495,0,1
16988,t8494,n46,n8495,0,1
16989,t8495,n3347,n8496,0,1
16990,t8495,n2705,n8496,0,1
16991,t8496,n846,n8497,0,1
16992,t8496,n237,n8497,0,1
16993,t8497,n919,n8498,0,1
16994,t8497,n115,n8498,0,1
16995,t8498,n2861,n8499,0,1
16996,t8498,n530,n8499,0,1
16997,t8499,n3,n8500,0,1
16998,t8499,n46,n8500,0,1
16999,t8500,n119,n8501,0,1
17000,t8500,n2183,n8501,0,1
17001,t8501,n1925,n8502,0,1
17002,t8501,n5546,n8502,0,1
17003,t8502,n281,n8503,0,1
17004,t8502,n500,n8503,0,1
17005,t8503,n2102,n8504,0,1
17006,t8503,n20,n8504,0,1
17007,t8504,n4203,n8505,0,1
17008,t8504,n1808,n8505,0,1
17009,t8505,n4423,n8506,0,1
17010,t8505,n71,n8506,0,1
17011,t8506,n2193,n8507,0,1
17012,t8506,n2468,n8507,0,1
17013,t8507,n2766,n8508,0,1
17014,t8507,n20,n8508,0,1
17015,t8508,n2539,n8509,0,1
17016,t8508,n7141,n8509,0,1
17017,t8509,n3694,n8510,0,1
17018,t8509,n5233,n8510,0,1
17019,t8510,n451,n8511,0,1
17020,t8510,n18,n8511,0,1
17021,t8511,n1422,n8512,0,1
17022,t8511,n6037,n8512,0,1
17023,t8512,n2923,n8513,0,1
17024,t8512,n2555,n8513,0,1
17025,t8513,n3,n8514,0,1
17026,t8513,n7034,n8514,0,1
17027,t8514,n57,n8515,0,1
17028,t8514,n6120,n8515,0,1
17029,t8515,n14,n8516,0,1
17030,t8515,n5077,n8516,0,1
17031,t8516,n332,n8517,0,1
17032,t8516,n470,n8517,0,1
17033,t8517,n1400,n8518,0,1
17034,t8517,n489,n8518,0,1
17035,t8518,n741,n8519,0,1
17036,t8518,n5430,n8519,0,1
17037,t8519,n2251,n8520,0,1
17038,t8519,n2145,n8520,0,1
17039,t8520,n4346,n8521,0,1
17040,t8520,n2593,n8521,0,1
17041,t8521,n29,n8522,0,1
17042,t8521,n4804,n8522,0,1
17043,t8522,n846,n8523,0,1
17044,t8522,n5446,n8523,0,1
17045,t8523,n6053,n8524,0,1
17046,t8523,n135,n8524,0,1
17047,t8524,n605,n8525,0,1
17048,t8524,n4743,n8525,0,1
17049,t8525,n1310,n8526,0,1
17050,t8525,n4455,n8526,0,1
17051,t8526,n54,n8527,0,1
17052,t8526,n631,n8527,0,1
17053,t8527,n941,n8528,0,1
17054,t8527,n3130,n8528,0,1
17055,t8528,n620,n8529,0,1
17056,t8528,n3587,n8529,0,1
17057,t8529,n1357,n8530,0,1
17058,t8529,n2229,n8530,0,1
17059,t8530,n5984,n8531,0,1
17060,t8530,n2709,n8531,0,1
17061,t8531,n20,n8532,0,1
17062,t8531,n7,n8532,0,1
17063,t8532,n2739,n8533,0,1
17064,t8532,n4428,n8533,0,1
17065,t8533,n345,n8534,0,1
17066,t8533,n69,n8534,0,1
17067,t8534,n2744,n8535,0,1
17068,t8534,n2583,n8535,0,1
17069,t8535,n489,n8536,0,1
17070,t8535,n4123,n8536,0,1
17071,t8536,n3027,n8537,0,1
17072,t8536,n59,n8537,0,1
17073,t8537,n7,n8538,0,1
17074,t8537,n1159,n8538,0,1
17075,t8538,n549,n8539,0,1
17076,t8538,n2968,n8539,0,1
17077,t8539,n20,n8540,0,1
17078,t8539,n6730,n8540,0,1
17079,t8540,n8121,n8541,0,1
17080,t8540,n16,n8541,0,1
17081,t8541,n5379,n8542,0,1
17082,t8541,n8307,n8542,0,1
17083,t8542,n6984,n8543,0,1
17084,t8542,n46,n8543,0,1
17085,t8543,n3080,n8544,0,1
17086,t8543,n2265,n8544,0,1
17087,t8544,n39,n8545,0,1
17088,t8544,n705,n8545,0,1
17089,t8545,n20,n8546,0,1
17090,t8545,n334,n8546,0,1
17091,t8546,n8119,n8547,0,1
17092,t8546,n238,n8547,0,1
17093,t8547,n4344,n8548,0,1
17094,t8547,n209,n8548,0,1
17095,t8548,n846,n8549,0,1
17096,t8548,n303,n8549,0,1
17097,t8549,n5548,n8550,0,1
17098,t8549,n20,n8550,0,1
17099,t8550,n1507,n8551,0,1
17100,t8550,n246,n8551,0,1
17101,t8551,n4899,n8552,0,1
17102,t8551,n5576,n8552,0,1
17103,t8552,n1705,n8553,0,1
17104,t8552,n5280,n8553,0,1
17105,t8553,n1553,n8554,0,1
17106,t8553,n99,n8554,0,1
17107,t8554,n8,n8555,0,1
17108,t8554,n1467,n8555,0,1
17109,t8555,n5197,n8556,0,1
17110,t8555,n1063,n8556,0,1
17111,t8556,n7285,n8557,0,1
17112,t8556,n782,n8557,0,1
17113,t8557,n29,n8558,0,1
17114,t8557,n272,n8558,0,1
17115,t8558,n1483,n8559,0,1
17116,t8558,n3019,n8559,0,1
17117,t8559,n5068,n8560,0,1
17118,t8559,n8364,n8560,0,1
17119,t8560,n1916,n8561,0,1
17120,t8560,n2,n8561,0,1
17121,t8561,n51,n8562,0,1
17122,t8561,n5425,n8562,0,1
17123,t8562,n2,n8563,0,1
17124,t8562,n121,n8563,0,1
17125,t8563,n6178,n8564,0,1
17126,t8563,n5108,n8564,0,1
17127,t8564,n18,n8565,0,1
17128,t8564,n78,n8565,0,1
17129,t8565,n27,n8566,0,1
17130,t8565,n726,n8566,0,1
17131,t8566,n2803,n8567,0,1
17132,t8566,n6456,n8567,0,1
17133,t8567,n8120,n8568,0,1
17134,t8567,n83,n8568,0,1
17135,t8568,n39,n8569,0,1
17136,t8568,n4966,n8569,0,1
17137,t8569,n3792,n8570,0,1
17138,t8569,n3095,n8570,0,1
17139,t8570,n83,n8571,0,1
17140,t8570,n364,n8571,0,1
17141,t8571,n7742,n8572,0,1
17142,t8571,n5601,n8572,0,1
17143,t8572,n7761,n8573,0,1
17144,t8572,n57,n8573,0,1
17145,t8573,n364,n8574,0,1
17146,t8573,n593,n8574,0,1
17147,t8574,n176,n8575,0,1
17148,t8574,n147,n8575,0,1
17149,t8575,n3420,n8576,0,1
17150,t8575,n4497,n8576,0,1
17151,t8576,n3400,n8577,0,1
17152,t8576,n6363,n8577,0,1
17153,t8577,n617,n8578,0,1
17154,t8577,n15,n8578,0,1
17155,t8578,n277,n8579,0,1
17156,t8578,n265,n8579,0,1
17157,t8579,n206,n8580,0,1
17158,t8579,n6953,n8580,0,1
17159,t8580,n5138,n8581,0,1
17160,t8580,n54,n8581,0,1
17161,t8581,n51,n8582,0,1
17162,t8581,n941,n8582,0,1
17163,t8582,n15,n8583,0,1
17164,t8582,n470,n8583,0,1
17165,t8583,n718,n8584,0,1
17166,t8583,n74,n8584,0,1
17167,t8584,n7675,n8585,0,1
17168,t8584,n1019,n8585,0,1
17169,t8585,n9,n8586,0,1
17170,t8585,n2375,n8586,0,1
17171,t8586,n215,n8587,0,1
17172,t8586,n441,n8587,0,1
17173,t8587,n4773,n8588,0,1
17174,t8587,n3,n8588,0,1
17175,t8588,n538,n8589,0,1
17176,t8588,n46,n8589,0,1
17177,t8589,n3,n8590,0,1
17178,t8589,n3152,n8590,0,1
17179,t8590,n226,n8591,0,1
17180,t8590,n110,n8591,0,1
17181,t8591,n215,n8592,0,1
17182,t8591,n39,n8592,0,1
17183,t8592,n3377,n8593,0,1
17184,t8592,n1548,n8593,0,1
17185,t8593,n1280,n8594,0,1
17186,t8593,n6889,n8594,0,1
17187,t8594,n264,n8595,0,1
17188,t8594,n4981,n8595,0,1
17189,t8595,n5490,n8596,0,1
17190,t8595,n46,n8596,0,1
17191,t8596,n2562,n8597,0,1
17192,t8596,n5797,n8597,0,1
17193,t8597,n3873,n8598,0,1
17194,t8597,n2153,n8598,0,1
17195,t8598,n1388,n8599,0,1
17196,t8598,n771,n8599,0,1
17197,t8599,n3815,n8600,0,1
17198,t8599,n7834,n8600,0,1
17199,t8600,n3916,n8601,0,1
17200,t8600,n1680,n8601,0,1
17201,t8601,n9,n8602,0,1
17202,t8601,n8271,n8602,0,1
17203,t8602,n2280,n8603,0,1
17204,t8602,n870,n8603,0,1
17205,t8603,n526,n8604,0,1
17206,t8603,n919,n8604,0,1
17207,t8604,n122,n8605,0,1
17208,t8604,n1060,n8605,0,1
17209,t8605,n2660,n8606,0,1
17210,t8605,n6758,n8606,0,1
17211,t8606,n5062,n8607,0,1
17212,t8606,n2238,n8607,0,1
17213,t8607,n201,n8608,0,1
17214,t8607,n5116,n8608,0,1
17215,t8608,n238,n8609,0,1
17216,t8608,n3,n8609,0,1
17217,t8609,n20,n8610,0,1
17218,t8609,n39,n8610,0,1
17219,t8610,n6005,n8611,0,1
17220,t8610,n4991,n8611,0,1
17221,t8611,n2954,n8612,0,1
17222,t8611,n771,n8612,0,1
17223,t8612,n1079,n8613,0,1
17224,t8612,n735,n8613,0,1
17225,t8613,n124,n8614,0,1
17226,t8613,n35,n8614,0,1
17227,t8614,n275,n8615,0,1
17228,t8614,n35,n8615,0,1
17229,t8615,n43,n8616,0,1
17230,t8615,n244,n8616,0,1
17231,t8616,n1901,n8617,0,1
17232,t8616,n2354,n8617,0,1
17233,t8617,n5397,n8618,0,1
